datetime,consumption,visibility,windbearing,temperature,dewpoint,pressure,apparenttemperature,windspeed,humidity,lclid,cat_rain,cat_snow,cat_clear-day,cat_clear-night,cat_cloudy,cat_fog,cat_partly-cloudy-day,cat_partly-cloudy-night,cat_wind,cat_breezy,cat_breezy-and-mostly-cloudy,cat_breezy-and-overcast,cat_breezy-and-partly-cloudy,cat_clear,cat_foggy,cat_mostly-cloudy,cat_overcast,cat_partly-cloudy,cat_windy,cat_windy-and-mostly-cloudy,cat_windy-and-overcast,cat_windy-and-partly-cloudy,time_of_day,day_of_year,sin_time_of_day,cos_time_of_day,sin_day_of_year,cos_day_of_year
2012-01-08 01:00:00,0.1365,13.5,275.0,8.12,3.21,1024.4,5.59,4.2,0.71,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8,0.25881904510252074,0.9659258262890683,0.13690605792347524,0.990584035457797
2012-01-08 02:00:00,0.022499999,13.5,277.0,8.13,3.21,1024.52,5.58,4.26,0.71,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,8,0.49999999999999994,0.8660254037844387,0.13690605792347524,0.990584035457797
2012-01-08 03:00:00,0.018,13.5,282.0,8.16,3.21,1024.65,5.7,4.07,0.71,LAX10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8,0.7071067811865475,0.7071067811865476,0.13690605792347524,0.990584035457797
2012-01-08 04:00:00,0.13949999,13.6,279.0,8.18,3.22,1024.73,5.64,4.27,0.71,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,8,0.8660254037844386,0.5000000000000001,0.13690605792347524,0.990584035457797
2012-01-08 05:00:00,0.087000005,13.5,285.0,8.17,3.23,1024.89,5.52,4.47,0.71,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,8,0.9659258262890683,0.25881904510252074,0.13690605792347524,0.990584035457797
2012-01-08 06:00:00,0.018,14.0,287.0,8.19,3.25,1025.01,5.59,4.39,0.71,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,8,1.0,6.123233995736766e-17,0.13690605792347524,0.990584035457797
2012-01-08 07:00:00,0.0705,14.0,286.0,8.51,3.22,1025.24,6.19,3.96,0.69,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,8,0.9659258262890683,-0.25881904510252063,0.13690605792347524,0.990584035457797
2012-01-08 08:00:00,0.1365,13.28,290.0,8.55,3.25,1025.81,6.34,3.76,0.69,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,8,0.8660254037844387,-0.4999999999999998,0.13690605792347524,0.990584035457797
2012-01-08 09:00:00,0.051000003,13.07,290.0,8.17,3.63,1026.81,5.82,3.86,0.73,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,8,0.7071067811865476,-0.7071067811865475,0.13690605792347524,0.990584035457797
2012-01-08 10:00:00,0.0165,13.52,287.0,8.61,3.71,1027.17,6.48,3.62,0.71,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,8,0.49999999999999994,-0.8660254037844387,0.13690605792347524,0.990584035457797
2012-01-08 11:00:00,0.107999995,13.07,291.0,8.73,3.66,1027.42,6.53,3.82,0.7,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0,8,0.258819045102521,-0.9659258262890682,0.13690605792347524,0.990584035457797
2012-01-08 12:00:00,0.132,13.07,291.0,9.08,3.36,1027.21,6.94,3.88,0.67,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.0,8,1.2246467991473532e-16,-1.0,0.13690605792347524,0.990584035457797
2012-01-08 13:00:00,0.022499999,13.07,289.0,9.11,3.44,1027.17,6.98,3.86,0.68,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.0,8,-0.2588190451025208,-0.9659258262890683,0.13690605792347524,0.990584035457797
2012-01-08 14:00:00,0.0165,13.52,283.0,9.18,4.29,1027.15,6.99,4.01,0.71,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,8,-0.4999999999999997,-0.8660254037844388,0.13690605792347524,0.990584035457797
2012-01-08 15:00:00,0.144,13.07,278.0,9.62,4.4,1027.31,7.93,3.23,0.7,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,8,-0.7071067811865471,-0.7071067811865479,0.13690605792347524,0.990584035457797
2012-01-08 16:00:00,0.132,13.07,272.0,9.22,4.94,1027.63,7.53,3.08,0.75,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,8,-0.8660254037844384,-0.5000000000000004,0.13690605792347524,0.990584035457797
2012-01-08 17:00:00,0.018000001,13.07,243.0,9.56,5.43,1027.86,8.09,2.83,0.75,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,8,-0.9659258262890683,-0.25881904510252063,0.13690605792347524,0.990584035457797
2012-01-08 18:00:00,0.0195,12.96,240.0,9.14,6.35,1027.77,7.55,2.88,0.83,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,8,-1.0,-1.8369701987210297e-16,0.13690605792347524,0.990584035457797
2012-01-08 19:00:00,0.1455,13.33,248.0,9.21,6.5,1027.9,7.34,3.4,0.83,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,8,-0.9659258262890684,0.2588190451025203,0.13690605792347524,0.990584035457797
2012-01-08 20:00:00,0.114,13.45,251.0,9.3,6.65,1027.98,7.46,3.38,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,8,-0.8660254037844386,0.5000000000000001,0.13690605792347524,0.990584035457797
2012-01-08 21:00:00,0.0165,12.7,256.0,9.17,7.09,1028.09,7.38,3.24,0.87,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.0,8,-0.7071067811865477,0.7071067811865474,0.13690605792347524,0.990584035457797
2012-01-08 22:00:00,0.048,11.91,253.0,8.32,7.14,1028.3,6.23,3.45,0.92,LAX10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,8,-0.5000000000000004,0.8660254037844384,0.13690605792347524,0.990584035457797
2012-01-08 23:00:00,0.13949999,9.83,251.0,8.51,7.39,1028.24,6.66,3.1,0.93,LAX10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,8,-0.25881904510252157,0.9659258262890681,0.13690605792347524,0.990584035457797
2012-01-09 00:00:00,0.051,7.64,246.0,7.74,7.02,1028.53,5.51,3.49,0.95,LAX10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,9,0.0,1.0,0.15389057670406178,0.9880878960910772
2012-01-09 01:00:00,0.1455,7.13,258.0,8.18,7.47,1028.52,5.96,3.63,0.95,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,9,0.25881904510252074,0.9659258262890683,0.15389057670406178,0.9880878960910772
2012-01-09 02:00:00,0.067499995,8.26,253.0,8.17,7.47,1028.57,5.81,3.89,0.95,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,9,0.49999999999999994,0.8660254037844387,0.15389057670406178,0.9880878960910772
2012-01-09 03:00:00,0.021000002,11.6,254.0,8.26,7.44,1028.48,6.13,3.49,0.95,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,9,0.7071067811865475,0.7071067811865476,0.15389057670406178,0.9880878960910772
2012-01-09 04:00:00,0.036000002,13.39,245.0,8.68,7.4,1028.02,6.73,3.33,0.92,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,9,0.8660254037844386,0.5000000000000001,0.15389057670406178,0.9880878960910772
2012-01-09 05:00:00,0.15,14.0,245.0,8.83,6.9,1027.91,6.74,3.65,0.88,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,9,0.9659258262890683,0.25881904510252074,0.15389057670406178,0.9880878960910772
2012-01-09 06:00:00,0.2415,13.66,240.0,9.21,6.84,1027.79,7.14,3.76,0.85,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,9,1.0,6.123233995736766e-17,0.15389057670406178,0.9880878960910772
2012-01-09 07:00:00,0.417,12.21,245.0,9.26,6.91,1027.86,6.81,4.63,0.85,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,9,0.9659258262890683,-0.25881904510252063,0.15389057670406178,0.9880878960910772
2012-01-09 08:00:00,0.1125,12.5,241.0,9.74,7.4,1028.28,7.48,4.45,0.85,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,9,0.8660254037844387,-0.4999999999999998,0.15389057670406178,0.9880878960910772
2012-01-09 09:00:00,0.1365,13.07,244.0,9.98,7.13,1028.82,7.57,4.99,0.82,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,9,0.7071067811865476,-0.7071067811865475,0.15389057670406178,0.9880878960910772
2012-01-09 10:00:00,0.0435,13.07,249.0,10.46,7.51,1029.02,10.46,5.28,0.82,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,9,0.49999999999999994,-0.8660254037844387,0.15389057670406178,0.9880878960910772
2012-01-09 11:00:00,0.0195,13.52,251.0,11.01,7.64,1029.06,11.01,4.99,0.8,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0,9,0.258819045102521,-0.9659258262890682,0.15389057670406178,0.9880878960910772
2012-01-09 12:00:00,0.053999998,13.41,257.0,11.59,7.63,1028.98,11.59,5.84,0.77,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.0,9,1.2246467991473532e-16,-1.0,0.15389057670406178,0.9880878960910772
2012-01-09 13:00:00,0.141,13.52,263.0,11.98,7.92,1028.91,11.98,5.8,0.76,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.0,9,-0.2588190451025208,-0.9659258262890683,0.15389057670406178,0.9880878960910772
2012-01-09 14:00:00,0.067499995,13.52,268.0,12.33,7.63,1028.97,12.33,5.76,0.73,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,9,-0.4999999999999997,-0.8660254037844388,0.15389057670406178,0.9880878960910772
2012-01-09 15:00:00,0.0195,13.07,266.0,11.92,7.6,1029.5,11.92,4.81,0.75,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,9,-0.7071067811865471,-0.7071067811865479,0.15389057670406178,0.9880878960910772
2012-01-09 16:00:00,0.033,13.52,264.0,11.45,7.73,1029.89,11.45,4.26,0.78,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,9,-0.8660254037844384,-0.5000000000000004,0.15389057670406178,0.9880878960910772
2012-01-09 17:00:00,0.1455,13.2,263.0,11.41,8.14,1030.53,11.41,3.91,0.8,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,9,-0.9659258262890683,-0.25881904510252063,0.15389057670406178,0.9880878960910772
2012-01-09 18:00:00,0.09,13.41,258.0,11.29,8.13,1031.05,11.29,3.49,0.81,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,9,-1.0,-1.8369701987210297e-16,0.15389057670406178,0.9880878960910772
2012-01-09 19:00:00,0.0195,13.07,266.0,11.19,8.17,1031.64,11.19,3.74,0.82,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,9,-0.9659258262890684,0.2588190451025203,0.15389057670406178,0.9880878960910772
2012-01-09 20:00:00,0.0195,13.52,263.0,10.69,8.2,1032.12,10.69,3.21,0.85,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,9,-0.8660254037844386,0.5000000000000001,0.15389057670406178,0.9880878960910772
2012-01-09 21:00:00,0.132,13.31,271.0,10.33,8.17,1032.33,10.33,2.8,0.86,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,9,-0.7071067811865477,0.7071067811865474,0.15389057670406178,0.9880878960910772
2012-01-09 22:00:00,0.1245,13.37,269.0,10.14,8.12,1032.74,10.14,2.8,0.87,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,9,-0.5000000000000004,0.8660254037844384,0.15389057670406178,0.9880878960910772
2012-01-09 23:00:00,0.0195,12.38,264.0,10.11,8.06,1033.06,10.11,2.59,0.87,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.0,9,-0.25881904510252157,0.9659258262890681,0.15389057670406178,0.9880878960910772
2012-01-10 00:00:00,0.049500003,11.01,247.0,10.03,8.12,1033.34,10.03,2.65,0.88,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,10,0.0,1.0,0.17082974322534417,0.985300562686109
2012-01-10 01:00:00,0.126,10.22,247.0,9.58,8.07,1033.33,8.45,2.32,0.9,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10,0.25881904510252074,0.9659258262890683,0.17082974322534417,0.985300562686109
2012-01-10 02:00:00,0.0195,8.67,234.0,9.57,8.13,1033.21,8.24,2.6,0.91,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,10,0.49999999999999994,0.8660254037844387,0.17082974322534417,0.985300562686109
2012-01-10 03:00:00,0.0195,9.09,233.0,9.22,8.19,1033.26,7.86,2.55,0.93,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,10,0.7071067811865475,0.7071067811865476,0.17082974322534417,0.985300562686109
2012-01-10 04:00:00,0.15,11.15,242.0,9.16,8.21,1033.08,7.58,2.87,0.94,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,10,0.8660254037844386,0.5000000000000001,0.17082974322534417,0.985300562686109
2012-01-10 05:00:00,0.0255,12.46,239.0,9.61,8.55,1032.99,7.94,3.17,0.93,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,10,0.9659258262890683,0.25881904510252074,0.17082974322534417,0.985300562686109
2012-01-10 06:00:00,0.0195,12.83,239.0,9.21,8.16,1033.0,7.25,3.55,0.93,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,10,1.0,6.123233995736766e-17,0.17082974322534417,0.985300562686109
2012-01-10 07:00:00,0.1245,12.15,239.0,9.16,8.43,1033.02,7.31,3.33,0.95,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,10,0.9659258262890683,-0.25881904510252063,0.17082974322534417,0.985300562686109
2012-01-10 08:00:00,0.049500003,12.33,240.0,9.22,8.07,1033.05,7.3,3.48,0.93,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,10,0.8660254037844387,-0.4999999999999998,0.17082974322534417,0.985300562686109
2012-01-10 09:00:00,0.018,12.09,241.0,9.33,8.06,1033.46,7.33,3.69,0.92,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,10,0.7071067811865476,-0.7071067811865475,0.17082974322534417,0.985300562686109
2012-01-10 10:00:00,0.105000004,13.52,245.0,9.77,8.08,1033.76,7.46,4.6,0.89,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,10,0.49999999999999994,-0.8660254037844387,0.17082974322534417,0.985300562686109
2012-01-10 11:00:00,0.072000004,12.76,256.0,10.37,8.01,1033.67,10.37,4.91,0.85,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0,10,0.258819045102521,-0.9659258262890682,0.17082974322534417,0.985300562686109
2012-01-10 12:00:00,0.018,13.07,256.0,11.09,7.9,1033.19,11.09,4.68,0.81,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,10,1.2246467991473532e-16,-1.0,0.17082974322534417,0.985300562686109
2012-01-10 13:00:00,0.081,13.52,254.0,10.87,8.05,1032.93,10.87,4.77,0.83,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.0,10,-0.2588190451025208,-0.9659258262890683,0.17082974322534417,0.985300562686109
2012-01-10 14:00:00,0.0975,13.52,255.0,11.29,8.05,1032.76,11.29,4.37,0.8,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,10,-0.4999999999999997,-0.8660254037844388,0.17082974322534417,0.985300562686109
2012-01-10 15:00:00,0.018,13.52,250.0,11.2,7.98,1032.75,11.2,4.67,0.81,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,10,-0.7071067811865471,-0.7071067811865479,0.17082974322534417,0.985300562686109
2012-01-10 16:00:00,0.0555,13.52,245.0,10.73,7.99,1032.75,10.73,4.18,0.83,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,10,-0.8660254037844384,-0.5000000000000004,0.17082974322534417,0.985300562686109
2012-01-10 17:00:00,0.1215,13.07,242.0,10.75,8.04,1032.82,10.75,3.92,0.83,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.0,10,-0.9659258262890683,-0.25881904510252063,0.17082974322534417,0.985300562686109
2012-01-10 18:00:00,0.0195,13.07,244.0,10.67,8.04,1033.15,10.67,3.82,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,10,-1.0,-1.8369701987210297e-16,0.17082974322534417,0.985300562686109
2012-01-10 19:00:00,0.031499997,13.07,245.0,10.58,7.57,1033.23,10.58,4.17,0.82,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,10,-0.9659258262890684,0.2588190451025203,0.17082974322534417,0.985300562686109
2012-01-10 20:00:00,0.1425,13.16,245.0,10.19,7.57,1033.45,10.19,3.97,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,10,-0.8660254037844386,0.5000000000000001,0.17082974322534417,0.985300562686109
2012-01-10 21:00:00,0.0195,13.42,249.0,10.09,7.49,1033.54,10.09,4.17,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,10,-0.7071067811865477,0.7071067811865474,0.17082974322534417,0.985300562686109
2012-01-10 22:00:00,0.0195,13.02,244.0,10.06,7.11,1033.71,10.06,4.09,0.82,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,10,-0.5000000000000004,0.8660254037844384,0.17082974322534417,0.985300562686109
2012-01-10 23:00:00,0.13949999,13.87,252.0,9.62,6.28,1033.69,7.41,4.3,0.8,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.0,10,-0.25881904510252157,0.9659258262890681,0.17082974322534417,0.985300562686109
2012-01-11 00:00:00,0.147,13.44,245.0,8.99,6.49,1033.49,6.93,3.67,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,11,0.0,1.0,0.1877185654371987,0.9822228566828407
2012-01-11 01:00:00,0.087,13.5,242.0,8.93,6.34,1033.36,6.77,3.83,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,11,0.25881904510252074,0.9659258262890683,0.1877185654371987,0.9822228566828407
2012-01-11 02:00:00,0.021000002,13.36,239.0,8.04,5.75,1033.31,5.81,3.6,0.85,LAX10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,11,0.49999999999999994,0.8660254037844387,0.1877185654371987,0.9822228566828407
2012-01-11 03:00:00,0.066,13.42,239.0,8.05,5.43,1033.28,5.58,4.05,0.84,LAX10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,11,0.7071067811865475,0.7071067811865476,0.1877185654371987,0.9822228566828407
2012-01-11 04:00:00,0.1425,13.23,239.0,7.66,4.93,1033.06,5.0,4.25,0.83,LAX10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,11,0.8660254037844386,0.5000000000000001,0.1877185654371987,0.9822228566828407
2012-01-11 05:00:00,0.0495,13.23,245.0,7.64,4.79,1033.06,5.1,4.0,0.82,LAX10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,11,0.9659258262890683,0.25881904510252074,0.1877185654371987,0.9822228566828407
2012-01-11 06:00:00,0.021000002,12.94,251.0,7.58,4.78,1032.98,4.92,4.2,0.82,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,11,1.0,6.123233995736766e-17,0.1877185654371987,0.9822228566828407
2012-01-11 07:00:00,0.95849997,12.96,254.0,7.47,4.83,1032.95,4.96,3.87,0.83,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,11,0.9659258262890683,-0.25881904510252063,0.1877185654371987,0.9822228566828407
2012-01-11 08:00:00,1.2195001,12.52,252.0,7.1,4.93,1033.31,4.79,3.36,0.86,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,11,0.8660254037844387,-0.4999999999999998,0.1877185654371987,0.9822228566828407
2012-01-11 09:00:00,1.9484999,12.39,248.0,7.5,5.37,1033.87,5.14,3.61,0.86,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,11,0.7071067811865476,-0.7071067811865475,0.1877185654371987,0.9822228566828407
2012-01-11 10:00:00,2.013,12.57,244.0,8.32,5.73,1033.96,6.12,3.63,0.84,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,11,0.49999999999999994,-0.8660254037844387,0.1877185654371987,0.9822228566828407
2012-01-11 11:00:00,1.872,13.08,250.0,9.84,6.26,1033.93,7.65,4.35,0.78,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0,11,0.258819045102521,-0.9659258262890682,0.1877185654371987,0.9822228566828407
2012-01-11 12:00:00,2.0115,12.21,253.0,11.19,7.18,1033.66,11.19,4.29,0.76,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,11,1.2246467991473532e-16,-1.0,0.1877185654371987,0.9822228566828407
2012-01-11 13:00:00,1.9695001,13.21,254.0,10.92,7.57,1033.25,10.92,4.56,0.8,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.0,11,-0.2588190451025208,-0.9659258262890683,0.1877185654371987,0.9822228566828407
2012-01-11 14:00:00,1.0860001,13.07,257.0,10.34,7.64,1032.85,10.34,4.6,0.83,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,11,-0.4999999999999997,-0.8660254037844388,0.1877185654371987,0.9822228566828407
2012-01-11 15:00:00,0.31350002,13.29,257.0,10.31,8.07,1032.69,10.31,3.99,0.86,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,11,-0.7071067811865471,-0.7071067811865479,0.1877185654371987,0.9822228566828407
2012-01-11 16:00:00,0.42149997,12.75,258.0,10.27,8.02,1032.76,10.27,3.57,0.86,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,11,-0.8660254037844384,-0.5000000000000004,0.1877185654371987,0.9822228566828407
2012-01-11 17:00:00,0.4425,12.75,257.0,10.32,8.03,1032.84,10.32,3.31,0.86,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,11,-0.9659258262890683,-0.25881904510252063,0.1877185654371987,0.9822228566828407
2012-01-11 18:00:00,2.004,13.07,250.0,10.66,8.14,1032.69,10.66,3.39,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,11,-1.0,-1.8369701987210297e-16,0.1877185654371987,0.9822228566828407
2012-01-11 19:00:00,2.6355,13.07,246.0,10.24,8.02,1032.41,10.24,3.81,0.86,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,11,-0.9659258262890684,0.2588190451025203,0.1877185654371987,0.9822228566828407
2012-01-11 20:00:00,2.1434999,13.28,246.0,10.12,7.91,1032.2,10.12,4.28,0.86,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,11,-0.8660254037844386,0.5000000000000001,0.1877185654371987,0.9822228566828407
2012-01-11 21:00:00,3.333,13.29,244.0,9.62,7.46,1031.94,7.25,4.66,0.86,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,11,-0.7071067811865477,0.7071067811865474,0.1877185654371987,0.9822228566828407
2012-01-11 22:00:00,1.3995,13.5,246.0,9.18,6.6,1031.63,6.59,4.93,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,11,-0.5000000000000004,0.8660254037844384,0.1877185654371987,0.9822228566828407
2012-01-11 23:00:00,0.036000002,13.0,237.0,8.51,6.45,1031.2,6.08,4.21,0.87,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0,11,-0.25881904510252157,0.9659258262890681,0.1877185654371987,0.9822228566828407
2012-01-12 00:00:00,0.762,12.96,240.0,8.0,6.0,1030.65,5.35,4.41,0.87,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,12,0.0,1.0,0.2045520661262008,0.9788556850953578
